NOTA_CN,NOTA_MT,NOTA_LC,NOTA_CH,NOTA_REDACAO,nota_final
479.8,498.1,498.1,521.8,460.0,491.56000000000006
361.6,384.0,385.9,438.0,300.0,373.9
474.7,385.4,546.1,688.3,880.0,594.9
427.2,540.8,522.4,547.0,500.0,507.48
601.7,657.3,562.5,594.9,800.0,643.28
692.3,863.9,660.7,746.1,860.0,764.5999999999999
572.2,610.1,565.3,583.1,600.0,586.1400000000001
555.9,614.3,547.9,438.8,400.0,511.38
406.2,403.7,463.1,476.6,480.0,445.91999999999996
489.6,478.5,581.2,594.7,600.0,548.8
520.5,586.7,520.2,549.8,720.0,579.4399999999999
499.4,570.9,555.9,540.1,860.0,605.26
404.6,432.6,489.8,449.0,520.0,459.2
504.7,600.3,541.8,590.7,540.0,555.5
538.1,497.5,496.3,546.2,660.0,547.62
479.6,394.4,601.8,663.6,640.0,555.88
548.3,660.0,535.1,565.5,800.0,621.78
397.0,445.8,349.2,389.0,0.0,316.2
578.9,714.8,586.8,602.1,780.0,652.52
618.6,623.4,561.6,588.7,440.0,566.46
503.8,523.4,517.2,527.1,820.0,578.3
386.8,400.8,436.2,425.9,460.0,421.93999999999994
468.7,679.9,507.0,630.6,660.0,589.24
473.3,458.6,561.6,572.0,400.0,493.1
358.8,375.7,315.2,452.4,520.0,404.41999999999996
629.2,723.6,649.8,727.1,640.0,673.94
459.9,604.3,524.8,524.6,580.0,538.72
548.5,641.5,562.5,591.2,620.0,592.74
435.4,387.4,461.6,409.6,560.0,450.8
491.6,507.8,540.4,396.0,520.0,491.16
447.2,451.2,513.9,584.2,560.0,511.3
374.8,436.6,586.0,565.1,580.0,508.5
584.4,646.1,551.4,580.3,920.0,656.4399999999999
587.7,718.8,580.6,563.7,620.0,614.1600000000001
401.3,656.0,470.9,524.3,560.0,522.5
647.6,835.2,617.3,679.5,660.0,687.9200000000001
463.8,384.0,451.3,407.5,600.0,461.32
446.6,594.8,426.3,552.7,580.0,520.08
396.0,481.7,524.1,548.7,480.0,486.1
491.5,432.3,578.3,561.3,520.0,516.68
430.4,437.1,417.0,560.6,460.0,461.02
380.4,384.6,458.6,383.4,400.0,401.4
557.7,598.0,602.0,629.8,600.0,597.5
474.9,462.7,541.8,400.6,520.0,480.0
507.4,661.7,547.6,544.3,580.0,568.2
606.2,714.9,640.4,633.8,660.0,651.0600000000001
618.3,640.7,667.5,649.0,600.0,635.1
428.9,498.4,561.2,433.0,540.0,492.3
610.1,665.8,576.5,613.1,660.0,625.1
447.3,542.9,513.4,528.4,600.0,526.4
542.4,663.6,497.3,501.9,620.0,565.04
498.9,500.4,570.4,565.9,460.0,519.12
647.4,714.1,673.2,662.7,940.0,727.48
461.6,583.4,538.7,560.6,0.0,428.86
588.9,540.7,593.1,582.2,640.0,588.9799999999999
555.1,549.2,478.7,577.7,520.0,536.1400000000001
518.5,406.0,423.1,569.5,600.0,503.41999999999996
546.1,611.6,574.1,582.0,500.0,562.76
439.0,523.3,445.9,464.8,460.0,466.6
469.6,514.5,484.0,446.2,500.0,482.86
464.5,471.5,435.1,443.8,800.0,522.9799999999999
492.2,588.4,526.3,532.5,660.0,559.8799999999999
522.8,622.6,575.7,574.6,0.0,459.14000000000004
432.0,494.9,405.5,443.5,540.0,463.18
409.1,437.4,462.8,522.9,660.0,498.43999999999994
571.4,502.4,624.5,641.1,720.0,611.88
389.9,464.8,441.7,403.7,440.0,428.0200000000001
586.9,637.0,565.7,642.9,700.0,626.5
554.2,662.7,533.7,575.4,840.0,633.2
588.1,695.2,582.6,608.2,940.0,682.82
494.2,624.7,489.0,560.0,700.0,573.58
459.4,525.8,513.6,571.0,520.0,517.96
553.3,647.7,483.6,699.7,800.0,636.86
484.0,519.3,529.9,461.9,620.0,523.02
484.2,545.9,477.6,519.3,640.0,533.4
562.4,700.6,570.9,617.9,640.0,618.36
345.3,380.0,548.9,469.6,600.0,468.75999999999993
583.2,670.1,558.2,619.3,940.0,674.1600000000001
459.4,515.1,546.7,528.0,500.0,509.84
546.1,520.7,431.6,563.6,720.0,556.4
559.9,494.6,541.0,511.3,600.0,541.36
516.5,484.8,551.8,550.5,600.0,540.72
427.3,522.3,423.8,377.4,380.0,426.15999999999997
498.6,496.7,534.2,484.8,640.0,530.86
393.5,559.1,421.6,499.1,600.0,494.66
547.6,537.7,492.8,460.7,720.0,551.76
568.3,461.7,553.9,544.0,400.0,505.58000000000004
394.3,413.9,472.4,374.2,520.0,434.96000000000004
679.5,693.6,620.9,740.4,860.0,718.88
493.4,576.4,550.6,543.5,500.0,532.78
544.4,519.5,469.1,514.2,440.0,497.43999999999994
363.1,441.8,466.2,503.3,680.0,490.88
622.5,665.6,548.2,640.3,800.0,655.3199999999999
656.0,778.2,599.9,646.3,600.0,656.0799999999999
440.7,482.3,415.8,396.9,480.0,443.14
367.6,438.6,383.9,379.4,580.0,429.9
635.0,628.6,576.3,623.0,840.0,660.5799999999999
454.6,568.0,550.2,541.9,380.0,498.94000000000005
536.9,431.5,470.3,636.4,420.0,499.02
614.2,593.9,601.6,613.1,940.0,672.56
606.4,708.1,548.1,622.2,860.0,668.96
564.0,485.5,511.9,592.1,540.0,538.7
456.0,608.6,553.2,527.2,480.0,525.0
447.8,457.0,418.5,465.3,500.0,457.71999999999997
585.7,774.1,543.2,590.8,600.0,618.76
457.3,450.6,467.1,506.5,560.0,488.3
524.4,491.4,500.4,430.5,700.0,529.3399999999999
429.7,421.8,465.5,517.3,580.0,482.86
579.6,612.7,515.0,561.0,940.0,641.6600000000001
463.9,383.5,528.3,621.8,640.0,527.5
488.2,464.9,576.0,517.8,660.0,541.3799999999999
402.5,506.0,392.8,487.1,520.0,461.68
416.2,578.1,494.4,492.5,600.0,516.24
669.2,621.1,556.9,636.6,620.0,620.76
543.9,522.4,587.9,639.3,500.0,558.7
459.0,479.9,509.1,449.0,600.0,499.4
444.2,641.3,562.4,565.7,580.0,558.72
455.9,464.8,501.9,460.3,620.0,500.5799999999999
650.4,716.0,638.1,718.6,780.0,700.62
495.4,471.6,589.1,592.8,480.0,525.78
439.9,507.8,399.1,400.0,600.0,469.36
489.0,590.6,534.2,592.2,540.0,549.2
387.8,429.4,413.6,437.0,620.0,457.56000000000006
452.2,542.8,583.3,609.0,660.0,569.46
390.8,465.8,530.3,541.6,700.0,525.7
486.3,752.4,548.6,569.2,740.0,619.3
651.1,680.3,598.7,649.8,880.0,691.98
581.4,777.9,523.8,554.8,560.0,599.5799999999999
679.5,791.6,659.9,676.1,660.0,693.42
391.6,529.1,555.1,561.0,460.0,499.36
444.7,563.4,421.1,454.3,600.0,496.7
604.5,402.4,555.7,623.6,720.0,581.24
557.0,570.7,423.6,583.7,540.0,535.0
543.4,438.2,537.2,532.0,580.0,526.1600000000001
635.3,678.9,641.5,725.4,880.0,712.22
470.2,617.4,524.8,567.0,780.0,591.8799999999999
400.9,490.7,359.3,398.5,340.0,397.88
365.9,485.3,450.3,462.2,640.0,480.73999999999995
374.3,496.8,364.2,383.5,0.0,323.76
477.7,471.0,529.1,476.7,640.0,518.9
490.6,434.5,564.9,632.9,520.0,528.58
437.6,452.6,399.4,509.8,700.0,499.87999999999994
429.8,502.1,471.2,386.5,0.0,357.92
468.0,424.3,364.1,453.2,640.0,469.9200000000001
526.1,543.2,542.0,518.8,600.0,546.0200000000001
561.9,686.2,616.1,653.2,540.0,611.4799999999999
518.5,392.0,463.2,429.9,620.0,484.71999999999997
428.7,475.2,592.3,550.6,580.0,525.3599999999999
507.8,675.7,578.7,615.6,680.0,611.5600000000001
388.5,538.8,579.4,670.0,820.0,599.3399999999999
575.5,652.4,645.4,661.1,760.0,658.88
509.2,402.5,387.2,382.6,460.0,428.3
589.1,771.2,599.1,631.5,760.0,670.1800000000001
641.2,715.1,578.4,653.5,700.0,657.6400000000001
546.1,617.1,543.9,580.7,580.0,573.5600000000001
542.0,647.1,570.4,520.1,560.0,567.92
570.2,570.9,568.9,647.5,840.0,639.5
465.4,418.5,441.5,515.0,440.0,456.08000000000004
501.2,599.5,536.9,626.1,480.0,548.74
658.0,712.2,642.9,652.5,620.0,657.12
449.5,534.7,447.0,460.2,580.0,494.28000000000003
511.5,544.1,555.5,615.6,540.0,553.3399999999999
607.2,632.8,584.2,684.0,0.0,501.64
492.4,502.9,573.2,535.5,520.0,524.8
505.3,481.1,459.3,444.0,480.0,473.93999999999994
448.5,514.7,558.2,580.7,0.0,420.4200000000001
470.4,490.1,502.1,374.9,460.0,459.5
443.0,438.6,499.7,420.3,620.0,484.32
584.8,712.9,536.2,650.8,800.0,656.9399999999999
568.0,671.1,519.0,584.8,620.0,592.5799999999999
427.9,490.3,506.3,372.5,520.0,463.4
542.5,619.8,603.3,644.3,740.0,629.9799999999999
610.3,518.8,518.5,605.6,620.0,574.64
520.6,731.4,524.1,523.6,580.0,575.9399999999999
416.2,587.2,557.3,545.6,500.0,521.26
536.8,435.4,603.7,504.4,500.0,516.0600000000001
404.6,437.6,480.8,566.4,720.0,521.88
507.7,519.6,387.8,456.6,400.0,454.34
519.2,407.5,378.5,558.1,740.0,520.6600000000001
463.7,433.2,514.1,456.2,0.0,373.44
370.9,435.4,366.5,528.8,480.0,436.32
591.4,714.2,625.3,685.9,560.0,635.3599999999999
519.8,568.4,495.3,535.0,660.0,555.7
442.0,490.1,461.7,489.9,680.0,512.74
387.3,432.1,468.0,405.6,440.0,426.6
393.0,494.5,388.1,436.8,480.0,438.4799999999999
518.7,449.1,518.0,471.9,520.0,495.5400000000001
666.8,637.8,602.2,728.3,800.0,687.02
472.2,558.7,551.9,548.7,600.0,546.3
436.2,543.4,378.9,451.1,320.0,425.91999999999996
577.2,682.8,565.3,621.9,840.0,657.4399999999999
409.8,459.9,484.7,549.9,800.0,540.86
352.0,452.1,404.9,449.4,560.0,443.68
459.8,526.6,539.4,535.8,520.0,516.32
475.8,585.2,440.1,434.9,0.0,387.2
390.4,564.5,509.0,456.2,800.0,544.0200000000001
595.3,710.4,658.7,687.9,800.0,690.4599999999999
493.8,693.6,574.6,640.2,600.0,600.4399999999999
421.6,415.8,545.6,520.7,600.0,500.73999999999995
545.1,679.7,543.9,555.5,600.0,584.84
501.2,595.2,499.6,610.6,700.0,581.3199999999999
473.8,517.8,464.9,567.2,640.0,532.74
576.6,784.9,605.1,662.7,600.0,645.86
536.5,572.9,509.9,599.0,500.0,543.6600000000001
650.4,694.4,641.6,612.2,840.0,687.72
568.6,475.8,550.2,599.3,640.0,566.78
409.3,502.9,538.6,511.5,480.0,488.46000000000004
536.6,530.5,562.5,567.9,560.0,551.5
499.2,507.7,525.4,479.7,920.0,586.4
390.1,470.9,366.6,356.8,400.0,396.88
409.2,524.5,496.9,476.5,520.0,485.41999999999996
451.3,586.6,518.3,485.9,500.0,508.41999999999996
443.7,581.1,459.0,554.1,600.0,527.58
458.6,576.4,463.9,555.9,540.0,518.96
601.8,754.6,648.0,667.5,820.0,698.38
545.5,630.4,569.3,582.0,480.0,561.4399999999999
576.9,577.9,654.1,677.3,780.0,653.24
500.5,372.6,539.0,531.7,540.0,496.76000000000005
563.5,570.8,550.1,458.1,600.0,548.5
438.8,501.5,511.9,511.7,540.0,500.7799999999999
363.2,552.6,555.1,571.7,540.0,516.5200000000001
600.4,631.3,610.4,695.9,720.0,651.6
417.4,395.5,507.4,441.1,500.0,452.28000000000003
350.4,449.8,446.1,541.4,440.0,445.5400000000001
671.4,755.8,655.4,734.1,540.0,671.3399999999999
439.3,398.6,458.0,573.8,520.0,477.93999999999994
500.6,549.3,426.9,427.0,460.0,472.76000000000005
626.7,758.0,667.3,781.6,960.0,758.72
628.7,738.5,631.1,670.0,760.0,685.6600000000001
574.8,644.5,528.7,586.2,600.0,586.8399999999999
430.8,480.4,531.9,503.6,440.0,477.34
469.3,549.3,576.9,565.2,900.0,612.14
455.5,621.6,587.1,421.7,740.0,565.18
548.2,474.5,581.9,603.0,540.0,549.52
578.4,587.6,634.1,696.3,600.0,619.28
701.8,814.9,611.5,687.2,860.0,735.0799999999999
531.7,638.3,549.1,374.1,820.0,582.64
540.7,656.1,566.7,598.1,720.0,616.32
585.6,674.8,552.2,606.2,560.0,595.76
513.6,647.6,528.7,555.1,580.0,565.0
416.4,655.1,527.2,629.7,820.0,609.6800000000001
568.1,572.4,554.3,554.0,560.0,561.76
516.2,607.0,514.9,478.4,620.0,547.3
585.1,577.9,553.5,576.4,460.0,550.58
463.7,563.5,572.0,557.4,600.0,551.3199999999999
493.8,439.1,470.3,481.8,460.0,469.0
437.6,421.6,439.3,571.4,600.0,493.98
601.5,567.1,614.8,386.2,0.0,433.91999999999996
543.6,621.6,553.8,553.7,640.0,582.54
475.2,645.7,620.3,667.3,560.0,593.7
396.2,503.3,593.8,589.2,520.0,520.5
585.4,680.2,608.8,663.0,500.0,607.4799999999999
492.9,513.2,558.7,534.5,660.0,551.86
505.8,626.9,609.6,630.7,620.0,598.6
437.9,454.1,445.8,470.7,420.0,445.7
435.4,575.2,437.7,543.5,440.0,486.36
411.1,410.7,469.2,410.2,0.0,340.24
616.6,738.7,603.4,616.8,720.0,659.1
429.7,428.3,465.0,457.0,620.0,480.0
558.6,751.5,645.4,642.1,680.0,655.52
428.9,389.3,501.9,476.0,520.0,463.21999999999997
550.6,645.8,505.8,493.0,640.0,567.04
519.3,465.5,552.1,584.9,520.0,528.36
553.8,605.6,560.6,511.1,780.0,602.22
610.3,635.5,514.2,626.0,680.0,613.2
587.5,461.1,656.8,698.4,480.0,576.76
561.7,630.1,562.1,628.6,660.0,608.5
458.1,530.3,539.2,574.4,520.0,524.4
608.5,715.5,580.3,645.5,600.0,629.96
528.4,649.4,591.7,655.9,520.0,589.08
416.9,427.6,454.4,408.7,600.0,461.5200000000001
600.1,624.0,573.8,552.9,600.0,590.16
363.7,544.3,537.9,587.8,560.0,518.74
417.2,431.4,464.5,404.8,640.0,471.5799999999999
468.7,590.7,528.6,619.2,360.0,513.4399999999999
403.5,525.0,491.7,511.5,540.0,494.34
463.7,407.2,400.3,391.9,580.0,448.62
435.4,487.4,470.1,441.2,540.0,474.82000000000005
497.4,446.7,481.8,358.2,480.0,452.82
631.2,653.2,606.0,626.9,640.0,631.46
574.4,554.2,588.3,608.9,600.0,585.16
481.7,517.6,545.0,562.1,600.0,541.28
446.3,467.6,479.7,397.8,620.0,482.28000000000003
546.0,428.7,611.8,715.5,300.0,520.4
454.8,615.5,447.7,555.0,720.0,558.6
511.3,544.0,553.8,558.6,540.0,541.54
392.6,519.5,512.3,561.0,700.0,537.08
502.6,669.9,468.2,513.6,800.0,590.86
582.0,774.5,492.1,620.0,640.0,621.72
486.8,465.1,528.5,592.3,540.0,522.54
607.1,769.8,610.3,680.5,560.0,645.54
545.8,663.4,605.1,642.7,460.0,583.4
506.8,587.6,492.3,578.4,700.0,573.02
424.8,467.4,500.4,440.9,760.0,518.7
685.6,766.0,627.4,664.0,720.0,692.6
419.7,477.9,535.5,518.5,560.0,502.32
393.3,437.3,518.1,446.4,460.0,451.02
484.3,557.0,549.2,625.8,620.0,567.26
451.4,383.7,439.7,434.2,540.0,449.8
562.8,532.1,551.0,494.9,640.0,556.1600000000001
392.2,498.2,494.6,456.0,620.0,492.2
502.6,485.4,481.6,470.2,520.0,491.96000000000004
503.3,435.0,567.0,587.1,600.0,538.48
485.9,474.4,597.2,593.8,600.0,550.26
705.0,916.1,655.2,773.0,680.0,745.86
562.5,666.6,541.9,425.7,560.0,551.3399999999999
433.8,605.1,467.8,423.3,360.0,458.0
545.3,526.7,652.4,635.0,880.0,647.88
384.8,437.4,449.0,426.1,560.0,451.46000000000004
541.6,754.2,518.1,589.4,520.0,584.6600000000001
465.6,420.4,454.3,517.4,660.0,503.53999999999996
472.1,630.7,591.0,562.3,720.0,595.22
566.6,420.7,0.0,0.0,0.0,197.45999999999998
405.1,406.7,510.7,568.9,460.0,470.28000000000003
507.3,506.2,541.6,572.5,460.0,517.52
603.7,669.4,530.9,612.3,660.0,615.26
385.2,484.6,348.1,377.8,480.0,415.14
614.6,632.4,625.3,662.4,940.0,694.9399999999999
429.5,474.5,533.4,583.4,540.0,512.1600000000001
449.8,626.8,418.4,512.2,360.0,473.43999999999994
435.5,445.8,558.5,433.1,480.0,470.58000000000004
514.0,690.8,582.3,564.2,580.0,586.26
523.8,451.0,561.7,568.5,600.0,541.0
533.6,406.5,586.6,507.2,620.0,530.78
688.9,811.7,644.3,744.6,700.0,717.8999999999999
591.1,660.5,604.9,614.4,740.0,642.1800000000001
417.7,447.3,431.5,519.8,500.0,463.26000000000005
402.8,432.3,464.9,514.1,360.0,434.82
541.9,540.5,579.2,565.8,700.0,585.48
497.2,596.8,494.8,441.0,540.0,513.96
502.9,536.6,540.4,386.3,500.0,493.23999999999995
561.2,574.5,538.3,428.7,680.0,556.54
467.1,575.0,466.6,345.0,880.0,546.74
439.6,376.1,533.9,651.2,400.0,480.16
427.7,405.2,446.1,386.1,500.0,433.02
581.8,563.8,535.9,519.1,580.0,556.12
489.9,567.3,443.3,448.4,760.0,541.78
465.2,426.6,507.8,479.4,500.0,475.8
446.3,585.7,479.4,436.7,520.0,493.62000000000006
574.4,638.2,602.5,594.6,600.0,601.9399999999999
629.1,825.5,574.9,642.9,680.0,670.48
364.8,433.4,447.8,527.8,360.0,426.76000000000005
553.0,497.8,527.5,408.6,580.0,513.38
566.3,683.5,591.4,558.6,660.0,611.9599999999999
610.7,599.9,573.6,594.0,680.0,611.64
649.8,616.7,545.6,614.5,520.0,589.3199999999999
541.5,662.1,576.0,572.0,500.0,570.3199999999999
417.1,434.4,382.1,397.7,440.0,414.26000000000005
566.8,669.7,592.9,586.1,900.0,663.1
403.3,424.7,506.3,390.3,460.0,436.91999999999996
524.3,425.3,522.6,539.0,580.0,518.24
632.2,678.1,572.0,650.0,620.0,630.46
540.5,454.5,570.1,620.9,600.0,557.2
655.1,689.9,667.7,654.4,840.0,701.42
547.4,556.2,575.6,625.6,660.0,592.9599999999999
541.1,578.4,523.0,602.6,580.0,565.02
565.0,674.4,582.8,544.9,560.0,585.42
539.6,627.4,598.4,582.2,620.0,593.5200000000001
519.6,466.9,592.9,625.2,560.0,552.9200000000001
497.1,575.7,514.5,560.7,620.0,553.6
509.2,502.3,478.1,532.4,620.0,528.4
487.9,643.8,543.0,529.6,480.0,536.8599999999999
594.9,687.9,599.5,602.5,700.0,636.96
635.3,628.6,691.4,701.6,840.0,699.38
468.1,561.5,544.7,557.9,540.0,534.4399999999999
489.1,401.3,505.0,436.0,580.0,482.28000000000003
523.7,613.0,558.3,548.2,740.0,596.64
569.1,630.6,479.9,567.5,800.0,609.42
464.8,501.3,538.0,572.3,540.0,523.28
526.5,662.5,503.0,555.6,600.0,569.52
479.4,647.8,569.0,546.3,620.0,572.5
674.6,849.0,553.2,624.8,800.0,700.32
576.5,533.6,603.9,702.4,660.0,615.28
643.1,605.7,545.9,616.9,660.0,614.32
515.9,632.2,531.4,509.2,700.0,577.74
542.3,588.8,518.9,639.3,580.0,573.86
504.4,579.6,546.5,543.2,600.0,554.74
551.8,644.3,536.0,383.4,560.0,535.1
609.7,608.9,559.6,564.5,660.0,600.54
597.7,735.0,559.3,591.4,820.0,660.6800000000001
445.0,539.4,497.2,443.9,640.0,513.1
348.1,475.9,526.1,479.3,480.0,461.87999999999994
550.0,527.9,502.7,573.5,600.0,550.82
545.9,616.5,487.7,525.9,620.0,559.2
590.4,699.9,519.3,508.6,600.0,583.64
471.7,492.0,581.3,627.3,580.0,550.46
640.0,608.2,558.2,595.9,680.0,616.46
562.8,570.7,546.7,591.1,480.0,550.26
565.7,504.3,468.1,622.3,560.0,544.0799999999999
553.6,604.7,575.3,608.6,540.0,576.44
485.6,674.6,542.4,528.9,680.0,582.3
516.1,732.5,577.5,533.3,740.0,619.8799999999999
531.2,634.6,569.8,569.5,700.0,601.0200000000001
585.1,549.0,536.7,618.5,800.0,617.86
511.6,463.6,562.2,597.1,660.0,558.9
558.6,634.8,580.1,609.8,680.0,612.6600000000001
434.1,381.2,382.5,452.9,420.0,414.14
561.8,378.8,420.8,421.8,480.0,452.64
456.9,414.8,486.6,505.8,560.0,484.82000000000005
537.1,672.7,516.8,610.2,680.0,603.36
383.9,446.0,392.0,348.5,340.0,382.08000000000004
481.9,431.6,492.5,521.9,640.0,513.58
597.2,652.8,585.1,630.1,600.0,613.04
395.3,422.3,391.0,433.1,460.0,420.34
372.4,507.5,369.4,363.7,440.0,410.6
465.0,452.8,569.3,566.9,540.0,518.8
568.7,585.5,544.4,622.7,640.0,592.26
516.0,692.6,647.5,619.8,560.0,607.18
596.5,701.6,562.4,619.7,840.0,664.04
540.7,662.6,394.8,461.2,880.0,587.86
409.9,686.8,484.3,490.6,800.0,574.3199999999999
509.0,446.4,441.1,467.2,240.0,420.73999999999995
412.0,453.1,457.5,456.8,480.0,451.87999999999994
398.2,470.5,550.0,498.1,620.0,507.36
392.3,621.3,435.6,537.6,640.0,525.3599999999999
614.1,705.3,653.3,748.5,780.0,700.24
344.9,374.1,406.6,545.5,520.0,438.21999999999997
523.2,370.5,492.8,488.8,400.0,455.06000000000006
441.4,660.4,516.6,554.2,520.0,538.5200000000001
455.6,408.6,402.1,498.0,480.0,448.86
530.8,721.3,574.1,622.2,620.0,613.68
457.9,475.9,459.9,353.9,540.0,457.52
441.2,538.2,450.2,505.6,520.0,491.0400000000001
386.7,438.4,439.9,360.8,480.0,421.16
539.8,667.8,549.2,556.4,600.0,582.64
598.7,652.2,616.7,685.1,580.0,626.5400000000001
510.9,614.3,522.0,504.6,520.0,534.3599999999999
472.8,601.9,492.5,516.7,540.0,524.78
477.8,503.2,623.7,605.9,480.0,538.12
482.1,517.5,498.2,534.9,660.0,538.54
471.2,606.8,517.1,466.4,580.0,528.3
439.9,436.7,426.0,410.1,620.0,466.53999999999996
440.4,602.2,606.3,369.0,740.0,551.5799999999999
519.7,699.2,580.9,702.5,680.0,636.46
433.2,511.5,579.2,575.6,680.0,555.9
471.2,384.9,485.2,445.3,620.0,481.32
437.0,472.5,510.7,524.8,680.0,525.0
472.0,551.2,511.5,468.0,560.0,512.54
461.0,579.2,353.0,494.3,640.0,505.5
424.8,473.6,438.9,456.1,540.0,466.68
619.5,642.2,654.9,622.1,720.0,651.74
731.9,831.0,646.6,755.7,720.0,737.04
582.9,460.4,590.8,632.7,480.0,549.36
478.6,673.0,520.2,550.4,400.0,524.4399999999999
494.6,495.3,547.4,566.6,500.0,520.78
642.0,695.8,648.5,669.8,620.0,655.22
563.9,633.1,580.6,623.8,580.0,596.28
484.5,521.3,567.1,559.5,640.0,554.48
524.9,574.1,563.9,597.9,520.0,556.1600000000001
414.9,388.7,415.0,544.9,460.0,444.7
467.7,461.6,477.5,526.5,500.0,486.66
635.6,702.7,592.9,676.8,660.0,653.6
526.9,538.3,519.4,534.3,540.0,531.78
588.0,415.0,537.2,605.0,540.0,537.04
369.3,626.8,440.3,524.8,760.0,544.24
363.8,460.4,480.4,411.0,580.0,459.12
464.9,654.2,551.3,539.5,580.0,557.9799999999999
496.4,544.7,490.1,556.1,600.0,537.4599999999999
694.8,731.0,502.9,619.5,620.0,633.64
398.9,466.7,527.7,426.3,640.0,491.91999999999996
400.5,466.6,457.3,428.5,580.0,466.58000000000004
571.8,519.7,578.7,628.0,560.0,571.64
559.0,573.9,569.9,604.8,600.0,581.5200000000001
522.8,481.0,503.5,527.9,500.0,507.03999999999996
503.8,559.2,410.8,560.1,540.0,514.78
399.7,543.1,435.4,452.9,380.0,442.21999999999997
521.0,480.1,525.3,601.1,580.0,541.5
537.0,606.1,569.7,544.3,680.0,587.42
365.7,567.2,514.3,411.8,600.0,491.8
616.1,717.3,607.8,665.6,660.0,653.36
490.3,649.1,549.3,609.2,640.0,587.58
512.3,615.3,473.3,435.0,660.0,539.18
588.0,718.0,605.0,628.5,680.0,643.9
475.6,593.9,456.7,571.2,560.0,531.48
580.2,619.7,562.2,572.9,640.0,595.0
520.7,598.3,502.9,602.8,460.0,536.9399999999999
494.0,690.6,505.4,619.3,660.0,593.86
354.8,442.5,446.5,460.6,500.0,440.88
638.0,611.1,649.8,645.9,600.0,628.9599999999999
395.0,431.6,511.8,393.1,520.0,450.3
593.8,681.6,562.4,669.5,460.0,593.46
416.2,581.2,549.5,435.5,820.0,560.48
518.4,489.7,584.7,592.6,680.0,573.08
573.4,745.7,496.6,355.7,720.0,578.28
534.0,606.2,480.8,434.2,540.0,519.04
620.2,741.6,633.4,636.1,720.0,670.26
525.9,552.2,558.8,520.0,640.0,559.3799999999999
391.1,435.2,406.1,397.9,440.0,414.06000000000006
481.0,678.1,569.4,657.2,600.0,597.14
564.2,706.6,623.2,642.9,900.0,687.38
431.3,538.7,529.0,505.4,560.0,512.88
529.4,579.3,513.0,522.1,660.0,560.76
396.3,542.0,489.9,440.9,600.0,493.82
495.8,452.4,419.0,451.2,540.0,471.68
629.4,709.9,653.5,604.6,800.0,679.48
529.0,572.9,574.6,588.8,600.0,573.0600000000001
513.5,607.4,567.9,617.6,560.0,573.28
398.0,604.4,511.3,508.8,540.0,512.5
553.7,509.7,620.6,622.1,640.0,589.22
534.4,640.7,490.4,414.7,540.0,524.04
464.1,430.2,523.5,418.0,660.0,499.16
443.6,439.0,485.4,452.6,0.0,364.12
493.0,433.2,0.0,0.0,620.0,309.24
542.4,446.9,508.0,529.7,560.0,517.4
462.2,588.6,482.7,605.5,540.0,535.8
637.6,686.0,543.0,494.5,660.0,604.22
519.4,482.6,568.5,585.5,620.0,555.2
507.7,592.3,547.4,578.0,640.0,573.08
453.0,541.0,527.1,499.3,660.0,536.0799999999999
492.1,496.2,496.6,403.9,520.0,481.76000000000005
606.9,713.6,482.7,540.2,520.0,572.6800000000001
483.8,627.2,554.3,583.6,640.0,577.78
431.9,504.7,554.5,523.0,640.0,530.8199999999999
470.7,623.7,540.8,486.9,560.0,536.42
543.5,619.3,588.1,611.7,600.0,592.5200000000001
560.3,487.4,539.8,559.2,560.0,541.3399999999999
401.5,419.6,400.1,408.6,280.0,381.96000000000004
479.8,436.0,418.5,504.0,520.0,471.66
559.5,438.4,548.4,589.9,600.0,547.24
595.3,750.3,538.9,644.5,520.0,609.8
624.4,703.6,625.9,674.8,640.0,653.74
565.1,636.6,473.6,517.1,620.0,562.48
405.4,504.6,499.9,541.9,340.0,458.36
611.1,721.9,580.1,623.1,640.0,635.24
504.1,471.3,487.8,501.3,600.0,512.9
651.2,740.2,627.2,703.3,680.0,680.38
507.5,571.8,609.1,659.3,540.0,577.54
555.3,404.2,536.1,588.3,560.0,528.78
626.2,701.9,588.3,683.0,680.0,655.8799999999999
574.2,659.2,540.1,457.7,660.0,578.24
444.3,457.0,506.1,422.3,760.0,517.9399999999999
503.1,535.9,458.5,448.1,380.0,465.12
454.2,395.1,397.5,393.6,380.0,404.08000000000004
